elapsed_ms,t_elapsed_s,accel_mag_g
134818,134.818,0.00496317
134836,134.836,0.00496355
134855,134.855,0.00496394
134873,134.873,0.00496432
134891,134.891,0.0049647
134909,134.909,0.00496508
134927,134.927,0.00496545
134945,134.945,0.00496583
134964,134.964,0.00496623
134982,134.982,0.0049666
135000,135,0.00496698
135018,135.018,0.00496735
135036,135.036,0.00496773
135055,135.055,0.00496812
135073,135.073,0.0049685
135091,135.091,0.00496887
135109,135.109,0.00496925
135127,135.127,0.00496962
135145,135.145,0.00496999
135164,135.164,0.00497039
135182,135.182,0.00497076
135200,135.2,0.00497113
135218,135.218,0.0049715
135236,135.236,0.00497188
135255,135.255,0.00497227
135273,135.273,0.00497264
135291,135.291,0.00497301
135309,135.309,0.00497338
135327,135.327,0.00497375
135345,135.345,0.00497412
135364,135.364,0.00497451
135382,135.382,0.00497488
135400,135.4,0.00497525
135418,135.418,0.00497562
135436,135.436,0.00497599
135455,135.455,0.00497638
135473,135.473,0.00497674
135491,135.491,0.00497711
135509,135.509,0.00497748
135527,135.527,0.00497785
135545,135.545,0.00497821
135564,135.564,0.0049786
135582,135.582,0.00497897
135600,135.6,0.00497933
135618,135.618,0.0049797
135636,135.636,0.00498006
135655,135.655,0.00498045
135673,135.673,0.00498081
135691,135.691,0.00498118
135709,135.709,0.00498154
135727,135.727,0.00498191
135745,135.745,0.00498227
135764,135.764,0.00498265
135782,135.782,0.00498302
135800,135.8,0.00498338
135818,135.818,0.00498374
135836,135.836,0.0049841
135855,135.855,0.00498449
135873,135.873,0.00498485
135891,135.891,0.00498521
135909,135.909,0.00498557
135927,135.927,0.00498593
135945,135.945,0.00498629
135964,135.964,0.00498667
135982,135.982,0.00498703
136000,136,0.00498739
136018,136.018,0.00498775
136036,136.036,0.00498811
136055,136.055,0.00498849
136073,136.073,0.00498884
136091,136.091,0.0049892
136109,136.109,0.00498956
136127,136.127,0.00498992
136145,136.145,0.00499027
136164,136.164,0.00499065
136182,136.182,0.00499101
136200,136.2,0.00499136
136218,136.218,0.00499172
136236,136.236,0.00499208
136255,136.255,0.00499245
136273,136.273,0.00499281
136291,136.291,0.00499316
136309,136.309,0.00499352
136327,136.327,0.00499387
136345,136.345,0.00499422
136364,136.364,0.0049946
136382,136.382,0.00499495
136400,136.4,0.0049953
136418,136.418,0.00499566
136436,136.436,0.00499601
136455,136.455,0.00499638
136473,136.473,0.00499673
136491,136.491,0.00499708
136509,136.509,0.00499743
136527,136.527,0.00499779
136545,136.545,0.00499814
136564,136.564,0.00499851
136582,136.582,0.00499886
136600,136.6,0.00499921
136618,136.618,0.00499956
136636,136.636,0.0049999
136655,136.655,0.00500027
136673,136.673,0.00500062
136691,136.691,0.00500097
136709,136.709,0.00500132
136727,136.727,0.00500167
136745,136.745,0.00500201
136764,136.764,0.00500238
136782,136.782,0.00500273
136800,136.8,0.00500307
136818,136.818,0.00500342
136836,136.836,0.00500376
136855,136.855,0.00500413
136873,136.873,0.00500447
136891,136.891,0.00500482
136909,136.909,0.00500516
136927,136.927,0.00500551
136945,136.945,0.00500585
136964,136.964,0.00500622
136982,136.982,0.00500656
137000,137,0.0050069
137018,137.018,0.00500725
137036,137.036,0.00500759
137055,137.055,0.00500795
137073,137.073,0.00500829
137091,137.091,0.00500863
137109,137.109,0.00500898
137127,137.127,0.00500932
137145,137.145,0.00500966
137164,137.164,0.00501002
137182,137.182,0.00501036
137200,137.2,0.0050107
137218,137.218,0.00501104
137236,137.236,0.00501138
137255,137.255,0.00501174
137273,137.273,0.00501207
137291,137.291,0.00501241
137309,137.309,0.00501275
137327,137.327,0.00501309
137345,137.345,0.00501343
137364,137.364,0.00501378
137382,137.382,0.00501412
137400,137.4,0.00501446
137418,137.418,0.00501479
137436,137.436,0.00501513
137455,137.455,0.00501548
137473,137.473,0.00501582
137491,137.491,0.00501615
137509,137.509,0.00501649
137527,137.527,0.00501682
137545,137.545,0.00501716
137564,137.564,0.00501751
137582,137.582,0.00501784
137600,137.6,0.00501818
137618,137.618,0.00501851
137636,137.636,0.00501884
137655,137.655,0.0050192
137673,137.673,0.00501953
137691,137.691,0.00501986
137709,137.709,0.00502019
137727,137.727,0.00502052
137745,137.745,0.00502085
137764,137.764,0.0050212
137782,137.782,0.00502153
137800,137.8,0.00502186
137818,137.818,0.00502219
137836,137.836,0.00502252
137855,137.855,0.00502287
137873,137.873,0.0050232
137891,137.891,0.00502353
137909,137.909,0.00502386
137927,137.927,0.00502419
137945,137.945,0.00502451
137964,137.964,0.00502486
137982,137.982,0.00502519
138000,138,0.00502551
138018,138.018,0.00502584
138036,138.036,0.00502617
138055,138.055,0.00502651
138073,138.073,0.00502684
138091,138.091,0.00502716
138109,138.109,0.00502749
138127,138.127,0.00502781
138145,138.145,0.00502814
138164,138.164,0.00502848
138182,138.182,0.0050288
138200,138.2,0.00502913
138218,138.218,0.00502945
138236,138.236,0.00502977
138255,138.255,0.00503011
138273,138.273,0.00503044
138291,138.291,0.00503076
138309,138.309,0.00503108
138327,138.327,0.0050314
138345,138.345,0.00503172
138364,138.364,0.00503206
138382,138.382,0.00503238
138400,138.4,0.0050327
138418,138.418,0.00503302
138436,138.436,0.00503334
138455,138.455,0.00503368
138473,138.473,0.005034
138491,138.491,0.00503432
138509,138.509,0.00503464
138527,138.527,0.00503495
138545,138.545,0.00503527
138564,138.564,0.00503561
138582,138.582,0.00503592
138600,138.6,0.00503624
138618,138.618,0.00503656
138636,138.636,0.00503688
138655,138.655,0.00503721
138673,138.673,0.00503753
138691,138.691,0.00503784
138709,138.709,0.00503816
138727,138.727,0.00503847
138745,138.745,0.00503879
138764,138.764,0.00503912
138782,138.782,0.00503943
138800,138.8,0.00503975
138818,138.818,0.00504006
138836,138.836,0.00504037
138855,138.855,0.0050407
138873,138.873,0.00504101
138891,138.891,0.00504133
138909,138.909,0.00504164
138927,138.927,0.00504195
138945,138.945,0.00504226
138964,138.964,0.00504259
138982,138.982,0.0050429
139000,139,0.00504321
139018,139.018,0.00504352
139036,139.036,0.00504383
139055,139.055,0.00504416
139073,139.073,0.00504447
139091,139.091,0.00504478
139109,139.109,0.00504509
139127,139.127,0.00504539
139145,139.145,0.0050457
139164,139.164,0.00504603
139182,139.182,0.00504633
139200,139.2,0.00504664
139218,139.218,0.00504695
139236,139.236,0.00504726
139255,139.255,0.00504758
139273,139.273,0.00504788
139291,139.291,0.00504819
139309,139.309,0.0050485
139327,139.327,0.0050488
139345,139.345,0.00504911
139364,139.364,0.00504943
139382,139.382,0.00504973
139400,139.4,0.00505003
139418,139.418,0.00505034
139436,139.436,0.00505064
139455,139.455,0.00505096
139473,139.473,0.00505126
139491,139.491,0.00505157
139509,139.509,0.00505187
139527,139.527,0.00505217
139545,139.545,0.00505247
139564,139.564,0.00505279
139582,139.582,0.00505309
139600,139.6,0.00505339
139618,139.618,0.00505369
139636,139.636,0.00505399
139655,139.655,0.00505431
139673,139.673,0.00505461
139691,139.691,0.00505491
139709,139.709,0.0050552
139727,139.727,0.0050555
139745,139.745,0.0050558
139764,139.764,0.00505612
139782,139.782,0.00505641
139800,139.8,0.00505671
139818,139.818,0.00505701
139836,139.836,0.0050573
139855,139.855,0.00505762
139873,139.873,0.00505791
139891,139.891,0.00505821
139909,139.909,0.0050585
139927,139.927,0.0050588
139945,139.945,0.00505909
139964,139.964,0.00505941
139982,139.982,0.0050597
140000,140,0.00505999
140018,140.018,0.00506029
140036,140.036,0.00506058
140055,140.055,0.00506089
140073,140.073,0.00506118
140091,140.091,0.00506148
140109,140.109,0.00506177
140127,140.127,0.00506206
140145,140.145,0.00506235
140164,140.164,0.00506266
140182,140.182,0.00506295
140200,140.2,0.00506324
140218,140.218,0.00506353
140236,140.236,0.00506382
140255,140.255,0.00506413
140273,140.273,0.00506441
140291,140.291,0.0050647
140309,140.309,0.00506499
140327,140.327,0.00506528
140345,140.345,0.00506557
140364,140.364,0.00506587
140382,140.382,0.00506616
140400,140.4,0.00506645
140418,140.418,0.00506674
140436,140.436,0.00506702
140455,140.455,0.00506732
140473,140.473,0.00506761
140491,140.491,0.0050679
140509,140.509,0.00506818
140527,140.527,0.00506847
140545,140.545,0.00506875
140564,140.564,0.00506905
140582,140.582,0.00506934
140600,140.6,0.00506962
140618,140.618,0.0050699
140636,140.636,0.00507019
140655,140.655,0.00507049
140673,140.673,0.00507077
140691,140.691,0.00507105
140709,140.709,0.00507133
140727,140.727,0.00507161
140745,140.745,0.0050719
140764,140.764,0.00507219
140782,140.782,0.00507247
140800,140.8,0.00507275
140818,140.818,0.00507303
140836,140.836,0.00507331
140855,140.855,0.00507361
140873,140.873,0.00507389
140891,140.891,0.00507417
140909,140.909,0.00507445
140927,140.927,0.00507473
140945,140.945,0.005075
140964,140.964,0.0050753
140982,140.982,0.00507557
141000,141,0.00507585
141018,141.018,0.00507613
141036,141.036,0.00507641
141055,141.055,0.0050767
141073,141.073,0.00507697
141091,141.091,0.00507725
141109,141.109,0.00507752
141127,141.127,0.0050778
141145,141.145,0.00507807
141164,141.164,0.00507836
141182,141.182,0.00507864
141200,141.2,0.00507891
141218,141.218,0.00507919
141236,141.236,0.00507946
141255,141.255,0.00507975
141273,141.273,0.00508002
141291,141.291,0.00508029
141309,141.309,0.00508057
141327,141.327,0.00508084
141345,141.345,0.00508111
141364,141.364,0.00508139
141382,141.382,0.00508167
141400,141.4,0.00508194
141418,141.418,0.00508221
141436,141.436,0.00508248
141455,141.455,0.00508276
141473,141.473,0.00508303
141491,141.491,0.0050833
141509,141.509,0.00508357
141527,141.527,0.00508384
141545,141.545,0.0050841
141564,141.564,0.00508439
141582,141.582,0.00508465
141600,141.6,0.00508492
141618,141.618,0.00508519
141636,141.636,0.00508546
141655,141.655,0.00508574
141673,141.673,0.005086
141691,141.691,0.00508627
141709,141.709,0.00508653
141727,141.727,0.0050868
141745,141.745,0.00508706
141764,141.764,0.00508734
141782,141.782,0.00508761
141800,141.8,0.00508787
141818,141.818,0.00508813
141836,141.836,0.0050884
141855,141.855,0.00508868
141873,141.873,0.00508894
141891,141.891,0.0050892
141909,141.909,0.00508946
141927,141.927,0.00508972
141945,141.945,0.00508999
141964,141.964,0.00509026
141982,141.982,0.00509052
142000,142,0.00509078
142018,142.018,0.00509104
142036,142.036,0.0050913
142055,142.055,0.00509158
142073,142.073,0.00509184
142091,142.091,0.00509209
142109,142.109,0.00509235
142127,142.127,0.00509261
142145,142.145,0.00509287
142164,142.164,0.00509314
142182,142.182,0.0050934
142200,142.2,0.00509366
142218,142.218,0.00509391
142236,142.236,0.00509417
142255,142.255,0.00509444
142273,142.273,0.0050947
142291,142.291,0.00509495
142309,142.309,0.00509521
142327,142.327,0.00509546
142345,142.345,0.00509572
142364,142.364,0.00509599
142382,142.382,0.00509624
142400,142.4,0.00509649
142418,142.418,0.00509675
142436,142.436,0.005097
142455,142.455,0.00509727
142473,142.473,0.00509752
142491,142.491,0.00509777
142509,142.509,0.00509802
142527,142.527,0.00509827
142545,142.545,0.00509853
142564,142.564,0.00509879
142582,142.582,0.00509904
142600,142.6,0.00509929
142618,142.618,0.00509954
142636,142.636,0.00509979
142655,142.655,0.00510006
142673,142.673,0.0051003
142691,142.691,0.00510055
142709,142.709,0.0051008
142727,142.727,0.00510105
142745,142.745,0.0051013
142764,142.764,0.00510156
142782,142.782,0.00510181
142800,142.8,0.00510205
142818,142.818,0.0051023
142836,142.836,0.00510255
142855,142.855,0.00510281
142873,142.873,0.00510305
142891,142.891,0.0051033
142909,142.909,0.00510354
142927,142.927,0.00510379
142945,142.945,0.00510403
142964,142.964,0.00510429
142982,142.982,0.00510453
143000,143,0.00510478
143018,143.018,0.00510502
143036,143.036,0.00510526
143055,143.055,0.00510552
143073,143.073,0.00510576
143091,143.091,0.00510601
143109,143.109,0.00510625
143127,143.127,0.00510649
143145,143.145,0.00510673
143164,143.164,0.00510698
143182,143.182,0.00510723
143200,143.2,0.00510746
143218,143.218,0.00510771
143236,143.236,0.00510794
143255,143.255,0.0051082
143273,143.273,0.00510844
143291,143.291,0.00510868
143309,143.309,0.00510891
143327,143.327,0.00510915
143345,143.345,0.00510939
143364,143.364,0.00510964
143382,143.382,0.00510988
143400,143.4,0.00511011
143418,143.418,0.00511035
143436,143.436,0.00511059
143455,143.455,0.00511084
143473,143.473,0.00511107
143491,143.491,0.00511131
143509,143.509,0.00511154
143527,143.527,0.00511178
143545,143.545,0.00511201
143564,143.564,0.00511226
143582,143.582,0.00511249
143600,143.6,0.00511273
143618,143.618,0.00511296
143636,143.636,0.00511319
143655,143.655,0.00511344
143673,143.673,0.00511367
143691,143.691,0.0051139
143709,143.709,0.00511413
143727,143.727,0.00511436
143745,143.745,0.0051146
143764,143.764,0.00511484
143782,143.782,0.00511507
143800,143.8,0.0051153
143818,143.818,0.00511553
143836,143.836,0.00511576
143855,143.855,0.005116
143873,143.873,0.00511623
143891,143.891,0.00511646
143909,143.909,0.00511669
143927,143.927,0.00511691
143945,143.945,0.00511714
143964,143.964,0.00511738
143982,143.982,0.00511761
144000,144,0.00511784
144018,144.018,0.00511806
144036,144.036,0.00511829
144055,144.055,0.00511853
144073,144.073,0.00511875
144091,144.091,0.00511898
144109,144.109,0.0051192
144127,144.127,0.00511943
144145,144.145,0.00511965
144164,144.164,0.00511989
144182,144.182,0.00512011
144200,144.2,0.00512033
144218,144.218,0.00512056
144236,144.236,0.00512078
144255,144.255,0.00512101
144273,144.273,0.00512124
144291,144.291,0.00512146
144309,144.309,0.00512168
144327,144.327,0.0051219
144345,144.345,0.00512212
144364,144.364,0.00512235
144382,144.382,0.00512257
144400,144.4,0.00512279
144418,144.418,0.00512301
144436,144.436,0.00512323
144455,144.455,0.00512346
144473,144.473,0.00512368
144491,144.491,0.0051239
144509,144.509,0.00512412
144527,144.527,0.00512434
144545,144.545,0.00512456
144564,144.564,0.00512478
144582,144.582,0.005125
144600,144.6,0.00512522
144618,144.618,0.00512543
144636,144.636,0.00512565
144655,144.655,0.00512588
144673,144.673,0.00512609
144691,144.691,0.00512631
144709,144.709,0.00512652
144727,144.727,0.00512674
144745,144.745,0.00512695
144764,144.764,0.00512718
144782,144.782,0.00512739
144800,144.8,0.0051276
144818,144.818,0.00512782
144836,144.836,0.00512803
144855,144.855,0.00512825
144873,144.873,0.00512846
144891,144.891,0.00512868
144909,144.909,0.00512889
144927,144.927,0.0051291
144945,144.945,0.00512931
144964,144.964,0.00512953
144982,144.982,0.00512974
145000,145,0.00512995
145018,145.018,0.00513016
145036,145.036,0.00513037
145055,145.055,0.00513059
145073,145.073,0.0051308
145091,145.091,0.00513101
145109,145.109,0.00513121
145127,145.127,0.00513142
145145,145.145,0.00513163
145164,145.164,0.00513185
145182,145.182,0.00513205
145200,145.2,0.00513226
145218,145.218,0.00513246
145236,145.236,0.00513267
145255,145.255,0.00513289
145273,145.273,0.00513309
145291,145.291,0.0051333
145309,145.309,0.0051335
145327,145.327,0.00513371
145345,145.345,0.00513391
145364,145.364,0.00513412
145382,145.382,0.00513433
145400,145.4,0.00513453
145418,145.418,0.00513473
145436,145.436,0.00513493
145455,145.455,0.00513515
145473,145.473,0.00513535
145491,145.491,0.00513555
145509,145.509,0.00513575
145527,145.527,0.00513595
145545,145.545,0.00513615
145564,145.564,0.00513636
145582,145.582,0.00513656
145600,145.6,0.00513676
145618,145.618,0.00513696
145636,145.636,0.00513716
145655,145.655,0.00513737
145673,145.673,0.00513757
145691,145.691,0.00513777
145709,145.709,0.00513796
145727,145.727,0.00513816
145745,145.745,0.00513836
145764,145.764,0.00513857
145782,145.782,0.00513876
145800,145.8,0.00513896
145818,145.818,0.00513915
145836,145.836,0.00513935
145855,145.855,0.00513956
145873,145.873,0.00513975
145891,145.891,0.00513995
145909,145.909,0.00514014
145927,145.927,0.00514033
145945,145.945,0.00514053
145964,145.964,0.00514073
145982,145.982,0.00514092
146000,146,0.00514112
146018,146.018,0.00514131
146036,146.036,0.0051415
146055,146.055,0.0051417
146073,146.073,0.00514189
146091,146.091,0.00514209
146109,146.109,0.00514228
146127,146.127,0.00514247
146145,146.145,0.00514266
146164,146.164,0.00514286
146182,146.182,0.00514305
146200,146.2,0.00514324
146218,146.218,0.00514342
146236,146.236,0.00514361
146255,146.255,0.00514381
146273,146.273,0.005144
146291,146.291,0.00514419
146309,146.309,0.00514437
146327,146.327,0.00514456
146345,146.345,0.00514475
146364,146.364,0.00514494
146382,146.382,0.00514513
146400,146.4,0.00514532
146418,146.418,0.0051455
146436,146.436,0.00514569
146455,146.455,0.00514588
146473,146.473,0.00514607
146491,146.491,0.00514625
146509,146.509,0.00514644
146527,146.527,0.00514662
146545,146.545,0.0051468
146564,146.564,0.00514699
146582,146.582,0.00514718
146600,146.6,0.00514736
146618,146.618,0.00514754
146636,146.636,0.00514772
146655,146.655,0.00514791
146673,146.673,0.0051481
146691,146.691,0.00514828
146709,146.709,0.00514846
146727,146.727,0.00514864
146745,146.745,0.00514882
146764,146.764,0.00514901
146782,146.782,0.00514919
146800,146.8,0.00514936
146818,146.818,0.00514954
146836,146.836,0.00514972
146855,146.855,0.00514991
146873,146.873,0.00515009
146891,146.891,0.00515026
146909,146.909,0.00515044
146927,146.927,0.00515062
146945,146.945,0.00515079
146964,146.964,0.00515098
146982,146.982,0.00515116
147000,147,0.00515133
147018,147.018,0.00515151
147036,147.036,0.00515168
147055,147.055,0.00515187
147073,147.073,0.00515204
147091,147.091,0.00515221
147109,147.109,0.00515239
147127,147.127,0.00515256
147145,147.145,0.00515273
147164,147.164,0.00515292
147182,147.182,0.00515309
147200,147.2,0.00515326
147218,147.218,0.00515343
147236,147.236,0.0051536
147255,147.255,0.00515378
147273,147.273,0.00515395
147291,147.291,0.00515412
147309,147.309,0.0051543
147327,147.327,0.00515446
147345,147.345,0.00515463
147364,147.364,0.00515481
147382,147.382,0.00515498
147400,147.4,0.00515515
147418,147.418,0.00515532
147436,147.436,0.00515549
147455,147.455,0.00515566
147473,147.473,0.00515583
147491,147.491,0.005156
147509,147.509,0.00515616
147527,147.527,0.00515633
147545,147.545,0.0051565
147564,147.564,0.00515667
147582,147.582,0.00515684
147600,147.6,0.005157
147618,147.618,0.00515717
147636,147.636,0.00515733
147655,147.655,0.0051575
147673,147.673,0.00515767
147691,147.691,0.00515783
147709,147.709,0.005158
147727,147.727,0.00515816
147745,147.745,0.00515832
147764,147.764,0.00515849
147782,147.782,0.00515865
147800,147.8,0.00515882
147818,147.818,0.00515898
147836,147.836,0.00515914
147855,147.855,0.00515931
147873,147.873,0.00515947
147891,147.891,0.00515963
147909,147.909,0.00515979
147927,147.927,0.00515995
147945,147.945,0.00516011
147964,147.964,0.00516027
147982,147.982,0.00516043
148000,148,0.00516059
148018,148.018,0.00516075
148036,148.036,0.00516091
148055,148.055,0.00516107
148073,148.073,0.00516123
148091,148.091,0.00516139
148109,148.109,0.00516154
148127,148.127,0.0051617
148145,148.145,0.00516186
148164,148.164,0.00516202
148182,148.182,0.00516217
148200,148.2,0.00516233
148218,148.218,0.00516248
148236,148.236,0.00516264
148255,148.255,0.0051628
148273,148.273,0.00516295
148291,148.291,0.00516311
148309,148.309,0.00516326
148327,148.327,0.00516341
148345,148.345,0.00516356
148364,148.364,0.00516372
148382,148.382,0.00516388
148400,148.4,0.00516403
148418,148.418,0.00516418
148436,148.436,0.00516433
148455,148.455,0.00516449
148473,148.473,0.00516464
148491,148.491,0.00516479
148509,148.509,0.00516494
148527,148.527,0.00516509
148545,148.545,0.00516524
148564,148.564,0.00516539
148582,148.582,0.00516554
148600,148.6,0.00516569
148618,148.618,0.00516584
148636,148.636,0.00516598
148655,148.655,0.00516614
148673,148.673,0.00516628
148691,148.691,0.00516643
148709,148.709,0.00516658
148727,148.727,0.00516672
148745,148.745,0.00516687
148764,148.764,0.00516702
148782,148.782,0.00516717
148800,148.8,0.00516731
148818,148.818,0.00516745
148836,148.836,0.0051676
148855,148.855,0.00516775
148873,148.873,0.00516789
148891,148.891,0.00516804
148909,148.909,0.00516818
148927,148.927,0.00516832
148945,148.945,0.00516846
148964,148.964,0.00516861
148982,148.982,0.00516875
149000,149,0.00516889
149018,149.018,0.00516903
149036,149.036,0.00516917
149055,149.055,0.00516932
149073,149.073,0.00516946
149091,149.091,0.0051696
149109,149.109,0.00516974
149127,149.127,0.00516988
149145,149.145,0.00517002
149164,149.164,0.00517016
149182,149.182,0.0051703
149200,149.2,0.00517044
149218,149.218,0.00517058
149236,149.236,0.00517071
149255,149.255,0.00517086
149273,149.273,0.00517099
149291,149.291,0.00517113
149309,149.309,0.00517127
149327,149.327,0.0051714
149345,149.345,0.00517154
149364,149.364,0.00517168
149382,149.382,0.00517181
149400,149.4,0.00517195
149418,149.418,0.00517208
149436,149.436,0.00517221
149455,149.455,0.00517235
149473,149.473,0.00517249
149491,149.491,0.00517262
149509,149.509,0.00517275
149527,149.527,0.00517288
149545,149.545,0.00517301
149564,149.564,0.00517315
149582,149.582,0.00517328
149600,149.6,0.00517341
149618,149.618,0.00517354
149636,149.636,0.00517367
149655,149.655,0.00517381
149673,149.673,0.00517394
149691,149.691,0.00517407
149709,149.709,0.0051742
149727,149.727,0.00517433
149745,149.745,0.00517445
149764,149.764,0.00517459
149782,149.782,0.00517472
149800,149.8,0.00517484
149818,149.818,0.00517497
149836,149.836,0.0051751
149855,149.855,0.00517523
149873,149.873,0.00517536
149891,149.891,0.00517548
149909,149.909,0.00517561
149927,149.927,0.00517573
149945,149.945,0.00517586
149964,149.964,0.00517599
149982,149.982,0.00517611
150000,150,0.00517624
150018,150.018,0.00517636
150036,150.036,0.00517648
150055,150.055,0.00517661
150073,150.073,0.00517673
150091,150.091,0.00517686
150109,150.109,0.00517698
150127,150.127,0.0051771
150145,150.145,0.00517722
150164,150.164,0.00517735
150182,150.182,0.00517747
150200,150.2,0.00517759
150218,150.218,0.00517771
150236,150.236,0.00517783
150255,150.255,0.00517795
150273,150.273,0.00517807
150291,150.291,0.00517819
150309,150.309,0.00517831
150327,150.327,0.00517843
150345,150.345,0.00517854
150364,150.364,0.00517867
150382,150.382,0.00517879
150400,150.4,0.0051789
150418,150.418,0.00517902
150436,150.436,0.00517913
150455,150.455,0.00517926
150473,150.473,0.00517937
150491,150.491,0.00517949
150509,150.509,0.0051796
150527,150.527,0.00517972
150545,150.545,0.00517983
150564,150.564,0.00517995
150582,150.582,0.00518006
150600,150.6,0.00518018
150618,150.618,0.00518029
150636,150.636,0.0051804
150655,150.655,0.00518052
150673,150.673,0.00518063
150691,150.691,0.00518075
150709,150.709,0.00518086
150727,150.727,0.00518097
150745,150.745,0.00518108
150764,150.764,0.00518119
150782,150.782,0.0051813
150800,150.8,0.00518141
150818,150.818,0.00518152
150836,150.836,0.00518163
150855,150.855,0.00518175
150873,150.873,0.00518186
150891,150.891,0.00518196
150909,150.909,0.00518207
150927,150.927,0.00518218
150945,150.945,0.00518229
150964,150.964,0.0051824
150982,150.982,0.00518251
151000,151,0.00518261
151018,151.018,0.00518272
151036,151.036,0.00518282
151055,151.055,0.00518294
151073,151.073,0.00518304
151091,151.091,0.00518315
151109,151.109,0.00518325
151127,151.127,0.00518335
151145,151.145,0.00518346
151164,151.164,0.00518357
151182,151.182,0.00518367
151200,151.2,0.00518377
151218,151.218,0.00518388
151236,151.236,0.00518398
151255,151.255,0.00518408
151273,151.273,0.00518419
151291,151.291,0.00518429
151309,151.309,0.00518439
151327,151.327,0.00518449
151345,151.345,0.00518459
151364,151.364,0.00518469
151382,151.382,0.00518479
151400,151.4,0.00518489
151418,151.418,0.00518499
151436,151.436,0.00518509
151455,151.455,0.0051852
151473,151.473,0.00518529
151491,151.491,0.00518539
151509,151.509,0.00518549
151527,151.527,0.00518559
151545,151.545,0.00518568
151564,151.564,0.00518578
151582,151.582,0.00518588
151600,151.6,0.00518598
151618,151.618,0.00518607
151636,151.636,0.00518617
151655,151.655,0.00518627
151673,151.673,0.00518636
151691,151.691,0.00518646
151709,151.709,0.00518655
151727,151.727,0.00518664
151745,151.745,0.00518674
151764,151.764,0.00518684
151782,151.782,0.00518693
151800,151.8,0.00518702
151818,151.818,0.00518711
151836,151.836,0.0051872
151855,151.855,0.0051873
151873,151.873,0.00518739
151891,151.891,0.00518748
151909,151.909,0.00518757
151927,151.927,0.00518766
151945,151.945,0.00518775
151964,151.964,0.00518785
151982,151.982,0.00518794
152000,152,0.00518803
152018,152.018,0.00518811
152036,152.036,0.0051882
152055,152.055,0.00518829
152073,152.073,0.00518838
152091,152.091,0.00518847
152109,152.109,0.00518856
152127,152.127,0.00518864
152145,152.145,0.00518873
152164,152.164,0.00518882
152182,152.182,0.00518891
152200,152.2,0.00518899
152218,152.218,0.00518908
152236,152.236,0.00518916
152255,152.255,0.00518925
152273,152.273,0.00518933
152291,152.291,0.00518942
152309,152.309,0.0051895
152327,152.327,0.00518959
152345,152.345,0.00518967
152364,152.364,0.00518976
152382,152.382,0.00518984
152400,152.4,0.00518992
152418,152.418,0.00519
152436,152.436,0.00519008
152455,152.455,0.00519017
152473,152.473,0.00519025
152491,152.491,0.00519033
152509,152.509,0.00519041
152527,152.527,0.00519049
152545,152.545,0.00519057
152564,152.564,0.00519065
152582,152.582,0.00519073
152600,152.6,0.00519081
152618,152.618,0.00519089
152636,152.636,0.00519096
152655,152.655,0.00519105
152673,152.673,0.00519112
152691,152.691,0.0051912
152709,152.709,0.00519128
152727,152.727,0.00519135
152745,152.745,0.00519143
152764,152.764,0.00519151
152782,152.782,0.00519158
152800,152.8,0.00519166
152818,152.818,0.00519173
152836,152.836,0.00519181
152855,152.855,0.00519189
152873,152.873,0.00519196
152891,152.891,0.00519203
152909,152.909,0.00519211
152927,152.927,0.00519218
152945,152.945,0.00519225
152964,152.964,0.00519233
152982,152.982,0.0051924
153000,153,0.00519247
153018,153.018,0.00519254
153036,153.036,0.00519261
153055,153.055,0.00519269
153073,153.073,0.00519276
153091,153.091,0.00519283
153109,153.109,0.0051929
153127,153.127,0.00519297
153145,153.145,0.00519303
153164,153.164,0.00519311
153182,153.182,0.00519317
153200,153.2,0.00519324
153218,153.218,0.00519331
153236,153.236,0.00519338
153255,153.255,0.00519345
153273,153.273,0.00519352
153291,153.291,0.00519358
153309,153.309,0.00519365
153327,153.327,0.00519371
153345,153.345,0.00519378
153364,153.364,0.00519385
153382,153.382,0.00519391
153400,153.4,0.00519398
153418,153.418,0.00519404
153436,153.436,0.0051941
153455,153.455,0.00519417
153473,153.473,0.00519423
153491,153.491,0.0051943
153509,153.509,0.00519436
153527,153.527,0.00519442
153545,153.545,0.00519448
153564,153.564,0.00519455
153582,153.582,0.00519461
153600,153.6,0.00519467
153618,153.618,0.00519473
153636,153.636,0.00519479
153655,153.655,0.00519486
153673,153.673,0.00519492
153691,153.691,0.00519498
153709,153.709,0.00519503
153727,153.727,0.00519509
153745,153.745,0.00519515
153764,153.764,0.00519521
153782,153.782,0.00519527
153800,153.8,0.00519533
153818,153.818,0.00519539
153836,153.836,0.00519544
153855,153.855,0.0051955
153873,153.873,0.00519556
153891,153.891,0.00519561
153909,153.909,0.00519567
153927,153.927,0.00519573
153945,153.945,0.00519578
153964,153.964,0.00519584
153982,153.982,0.00519589
154000,154,0.00519595
154018,154.018,0.005196
154036,154.036,0.00519605
154055,154.055,0.00519611
154073,154.073,0.00519616
154091,154.091,0.00519621
154109,154.109,0.00519627
154127,154.127,0.00519632
154145,154.145,0.00519637
154164,154.164,0.00519642
154182,154.182,0.00519647
154200,154.2,0.00519652
154218,154.218,0.00519657
154236,154.236,0.00519662
154255,154.255,0.00519668
154273,154.273,0.00519673
154291,154.291,0.00519678
154309,154.309,0.00519682
154327,154.327,0.00519687
154345,154.345,0.00519692
154364,154.364,0.00519697
154382,154.382,0.00519702
154400,154.4,0.00519706
154418,154.418,0.00519711
